mid,bid,created_at,text,reposts,comments,attitudes,media_type,page_title,page_url,partner,category,region,classified_by,confidence
5183246188153170,PyVC2yd0K,2025-06-30T06:40:54+00:00,#和平精英PC模拟器##和平精英PC模拟器网吧特权#百城网吧，吃鸡派对！这个夏天就来网吧打和平精英PC模拟器。Coser主播惊喜到店！全国1400+家和平精英PC模拟器网吧线下活动已全面开启！到店免费体验8款全套顶级时装和百款高品质道具、地铁币加成、加密箱扩容等专属网吧特权，更有网 ...全文,208,233,328,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A5183245399031842&launchid=10000360-page_H5,Metro Exodus,Game,CN,rule,0.75
4985341926443746,NzO8gr2jo,2024-01-01T04:00:01+00:00,【2023和平精英全球总决赛官方纪录片】PEL✖@人民电竞 联合呈现 讲诉2023和平精英全球总决赛台前幕后故事的纪录片正式上线！ 和平精英亚运版本英文官方解说Andrew Cheong介绍PEL赛区出征队伍@深圳STE电子竞技俱乐部 、 @北京WBG和平精英分部 和@长沙TEC体坛电子竞技俱乐部 拉开纪录片的 ...全文,106,108,328,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A4984339289538574&launchid=10000360-page_H5,人民电竞,Other,CN,gpt,0.9
4931368779515183,Nda2NDVkH,2023-08-05T05:30:00+00:00,#和平精英# 和平精英空投节来啦，绿洲世界主播正式开启！ 《和平精英》与直播平台「B站、斗鱼、虎牙、快手」，打造一场空投节主播派对，聚焦人气主播，相约齐聚绿洲世界一起参加空投节观看空投雨！  8月5日 20:00前往以下主播直播间即可观看 主播难言(2001)、主播二老师原 ...全文,121,112,328,image,#和平精英#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%23&extparam=%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%23&launchid=10000360-page_H5,"B站, 斗鱼, 虎牙, 快手",Other,CN,gpt,0.9
4925608326858704,NaKbKsMgg,2023-07-20T08:00:01+00:00,#和平精英##浪游一夏# 提高堵桥成功率小技巧 掌握了不同载具的车速就是掌握了堵桥 特种兵们在「堵桥时还有哪些技巧」呢？来评论区分享给鸡仔吧~ 参与迈凯伦荣誉车手活动，赢限量迈凯伦车币证书！戳【网页链接】了解活动详情！ 更多有趣的视频内容，快前往 ...全文,116,125,328,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A4924553743237206&launchid=10000360-page_H5,McLaren,Brand,CN,rule,0.75
5182216679986221,PyuPxFTS5,2025-06-27T10:30:00+00:00,#和平主播赛##PSI国际主播公开赛##PSIS5# 【地铁逃生晋级赛冠军海报】2025 PSI地铁逃生晋级赛燃爆收官！巅峰对决，冠军出炉！梦杀、陈陈子、小妖洋、数码力压群雄，勇夺地铁单排小组桂冠；ZOO、5277、MJ、LKG四支劲旅配合无间，成功登顶四排小组冠军！特种兵们，持续锁定PSI赛事动态！更紧 ...全文,207,225,327,image,#和平主播赛#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%92%8C%E5%B9%B3%E4%B8%BB%E6%92%AD%E8%B5%9B%23&extparam=%23%E5%92%8C%E5%B9%B3%E4%B8%BB%E6%92%AD%E8%B5%9B%23&launchid=10000360-page_H5,Metro Exodus,Game,CN,rule,0.75
5181023819664762,PxZNzEyfg,2025-06-24T03:30:00+00:00,#和平精英##和平精英新版本##和平精英直播# 各位特种兵，6月24日版本更新，直播活动抢先预览！ 暑期海岛全线焕新！ 6月24日起，随全网主播共享刺激一夏，来夏日海豚岛体验主题道具、开启爱心岛彩蛋，打卡爱情鸟巢、水晶礼堂等，夏天就要和平精英！ 地铁周年版本火力全开 ...全文,209,226,327,image,#和平精英#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%23&extparam=%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%23&launchid=10000360-page_H5,Metro Exodus,Game,CN,rule,0.75
4850880949790028,MllE2F4PG,2022-12-26T03:00:06+00:00,步步为营零风险，和平精英顶峰见 #布瑞吉新歌顶峰见# 由2022 PMGC全球总决赛·PEL赛区助威官@布瑞吉_bridge 为PEL赛区演唱的出征曲现已上线！#PEL战队出征全球总决赛# 鸡仔祝来自中国的3支出征战队@狼队电竞和平精英分部、@上海NV腾讯视频战队、@4AM战队 能够勇往直前！ ...全文,95,109,327,image,布瑞吉Bridge,https://weibo.cn/sinaurl?songid=389328411&source=yqq&ADTAG=hz_wb_sf&channelId=10081987&launchid=10000360-page_H5&u=https%3A%2F%2Fi.y.qq.com%2Fv8%2Fplaysong.html%3Fsongid%3D389328411%26source%3Dyqq%26ADTAG%3Dhz_wb_sf%26channelId%3D10081987,布瑞吉,Artist,CN,gpt,0.9
5197429424783867,PESAek4v9,2025-08-08T10:00:01+00:00,#和平精英##HIT安全系统##今日巡查# 视频巡查守护地铁安全，作弊玩家喜提封号十年 锁定本期《今日巡查》，八倍镜与你一起查处外挂！准心跟随，穿墙透视，作弊玩家获3650天封号处罚，举报还有环境净化奖励和追加处罚！ 和平精英的微博视频,203,108,326,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A5197377921810552&launchid=10000360-page_H5,Metro Exodus,Game,CN,rule,0.75
5156751402603049,PnOmwaVaF,2025-04-18T04:00:05+00:00,#和平6周年##和平营地五周年# 新活动爆料丨领3大地铁BOSS掉落道具，还有6周年降落伞、营地五周年头像框等你来拿！又有好礼啦~ 领3大地铁BOSS掉落道具，还有6周年降落伞、营地五周年头像框等,115,229,326,text,和平精英,https://weibo.com/ttarticle/p/show?id=2309405156749647937822&launchid=10000360-page_H5,Metro Exodus,Game,CN,rule,0.75
4966142915382447,NrKG7mAdF,2023-11-09T04:30:00+00:00,#和平精英四排节#上快手发视频，瓜分万元奖励金！ 和平精英和快手联动举办的【和平精英四排节】内容征集活动来咯~ 上快手，带话题 #和平精英四排节# 发布相关内容，就有机会赢取创作奖励哦~ 活动还有绿洲世界、歼灭模式分赛道，等待特种兵们的参与！ 完成活动任务 ...全文,114,396,326,image,#和平精英#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%23&extparam=%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%23&launchid=10000360-page_H5,快手,Brand,CN,gpt,0.9
4908153306876435,N3q6usQSf,2023-06-02T04:00:00+00:00,精英集结，团魂拉满！ 优酷综艺#了不起舞社#第二季 ，用舞蹈解锁热血青春，在不被定义的舞台上，无限可能的未来。 为荣誉、为热爱、为梦想，我们在一起，我们了不起！ 各位特种兵们，6月3日中午12点，记得收看哦！大吉大利，我们都是和平精英！,115,117,326,image,#了不起舞社#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%BA%86%E4%B8%8D%E8%B5%B7%E8%88%9E%E7%A4%BE%23&extparam=%23%E4%BA%86%E4%B8%8D%E8%B5%B7%E8%88%9E%E7%A4%BE%23&launchid=10000360-page_H5,了不起舞社,Other,CN,gpt,0.9
5207130849413178,Q2ZvmDuNs,2025-09-04T04:30:01+00:00,#摸金杯##摸金杯S1开赛#  地铁逃生摸金杯S1火热开赛！主播车队集结完毕！ 9月4日-14日，搜索“摸金杯S1”或关注赛事主直播间—和平精英、和平精英地铁逃生赛事，诚邀共赏顶尖竞技，见证荣耀时刻！ 和平精英的微博视频,202,103,324,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A5207100377202739&launchid=10000360-page_H5,Metro Exodus,Game,CN,rule,0.75
5181838299236940,PykZfCKWU,2025-06-26T09:26:27+00:00,#和平精英##和平精英夏日焕新# 新一期问题修复及优化快报来啦！本次主要修复了地铁逃生、创意工坊、团队竞技等模式中出现的异常问题，并新增设置-子弹轨迹开关。我们也将持续关注特种兵们的反馈，积极修复游戏内出现的有关问题，提升特种兵的游戏体验！,109,230,324,image,#和平精英#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%23&extparam=%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%23&launchid=10000360-page_H5,Metro Exodus,Game,CN,rule,0.75
4907859466782074,N3isysski,2023-06-01T08:32:22+00:00,PEL和平精英职业联赛选手@上海NV-Paraboy  @33Svan @我和FlowerC@VS_神森森 邀你6月2日影院组排，一起感受燃炸夏日的视听盛宴，宇宙级蜘蛛侠内战高燃来袭！#蜘蛛侠：纵横宇宙# @蜘蛛侠系列电影,102,123,324,text,,,Spider-Man,Movie,CN,rule,0.75
4859321541725327,MoTdU7ePR,2023-01-18T10:00:00+00:00,#新年第一局鸡# | #和平精英新春会# 新春来临，谐星登场，各路梗王，齐聚和平。 特种兵们猜猜新年第一鸡花落谁家？鸡仔喊你来看2023和平精英新春会！ 吉吉吉！和平精英新春吉利官 龚琳娜 洗脑神曲响彻海岛电台！ 爷青回，一马平川的妥妥、韩小沐 、果哝双子 的小黄鸭 ...全文,94,110,324,image,#和平精英新春会#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%E6%96%B0%E6%98%A5%E4%BC%9A%23&extparam=%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%E6%96%B0%E6%98%A5%E4%BC%9A%23&launchid=10000360-page_H5,龚琳娜,Artist,CN,gpt,0.9
4840024396797272,MgNdtswhq,2022-11-26T04:00:02+00:00,#和平精英四排节# 快手征集活动来袭！【上快手】参与视频征集，瓜分数万元激励大奖！更有Airpods Pro、Q币、京东卡、周边大奖等你来抽！ 活动时间：「11月15日-12月11日」 参与方式：上快手搜#和平精英四排节# 即可传送活动页面无论参与话题投稿还是任务抽奖，都有机会赢 ...全文,62,117,324,image,,,快手,Brand,CN,gpt,0.9
4927784973242323,NbEOtdBtx,2023-07-26T08:09:14+00:00,迈凯伦尊享语音-一条小团团今晚19点闪现团团直播间！特种兵们记得准时来听小团团的俏皮可爱声音哦~,119,124,323,text,,,McLaren,Brand,CN,rule,0.75
4925970714986023,NaTCfkV5J,2023-07-21T08:00:01+00:00,#和平精英##浪游一夏# 就连时空魅影也...... 只不过是一个技能而已，却让人联想到了未来 都说emo是瞬间的，特种兵们在「哪一瞬间会emo」呢？来评论区说出你的故事吧~ 参与迈凯伦荣誉车手活动，赢限量迈凯伦车币证书！戳【网页链接】了解活动详情！ 更多有趣 ...全文,115,124,323,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A4924869079400549&launchid=10000360-page_H5,McLaren,Brand,CN,rule,0.75
4832102216369540,Mdt7LqJ0w,2022-11-04T07:20:07+00:00,#和平主播赛# 2022和平精英国际主播公开赛总决赛即将开幕！ 精彩的中场秀表演鸡仔已经有点小期待了呢~ 成都CDC厂牌说唱歌手@谢帝 ，将在四排正赛前彻底点燃赛场氛围，同时也将参与到绿洲启元表演赛中！ 另外，我们也特别邀请@雨说体育徐静雨 参与绿洲启元表演赛和四排正赛第一场、第二场 ...全文,99,108,323,image,#和平主播赛#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%92%8C%E5%B9%B3%E4%B8%BB%E6%92%AD%E8%B5%9B%23&extparam=%23%E5%92%8C%E5%B9%B3%E4%B8%BB%E6%92%AD%E8%B5%9B%23&launchid=10000360-page_H5,谢帝,Artist,CN,gpt,0.9
4980351791533066,NxIjF6qOS,2023-12-18T09:31:00+00:00,#和平精英大众赛##中国邮政#  各位延庆的特种兵们，准备好参赛了吗？ 本次大赛由中国邮政集团有限公司北京市延庆区分公司、北京市延庆区委宣传部、北京市延庆区文化和旅游局、北京市延庆区商务局、共青团北京市延庆区委员会、中国邮储银行股份有限公司北京延庆区支行共同主办，北京延广 ...全文,102,112,322,image,#和平精英大众赛#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%E5%A4%A7%E4%BC%97%E8%B5%9B%23&extparam=%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%E5%A4%A7%E4%BC%97%E8%B5%9B%23&launchid=10000360-page_H5,中国邮政,Brand,CN,gpt,0.9
5210777377049043,Q4wmRtzMf,2025-09-14T06:00:01+00:00,#和平精英地铁逃生##地铁逃生摸金搜打撤#《地铁没币花·鼠鼠破防版》  🌺 花语：钢枪刮痧、修甲破产、背包装寂寞  🐭 鼠鼠跪地捧空包：“这树只长叶子不长币啊！”   点击收看非酋鼠鼠心酸但好笑的日常 ↓ 和平精英的微博视频,201,205,321,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A5209356279414819&launchid=10000360-page_H5,Metro Exodus,Game,CN,rule,0.75
4975285657407274,NvAwtv4Ya,2023-12-04T10:00:00+00:00,#和平精英#周周有惊喜，最后2天福利速来！ 最后2天领取时间，特种兵们不要错过了呀~ 免费领联名外观 最后2天福利速来狐妖小红娘联名的UMP45枪皮肤、Mini14枪皮肤、背包挂件、降落伞和涂山之恋套装的免费领取活动即将结束了，这波梦幻联动福利大家千万不要错过了哦~ 助威全球 ...全文,105,108,321,image,#和平精英#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%23&extparam=%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%23&launchid=10000360-page_H5,狐妖小红娘,Anime,CN,gpt,1.0
4939318669608532,NguRcEjCk,2023-08-27T04:00:01+00:00,#和平精英#精彩时刻活动来袭！来快手参与内容投稿，万元奖励金等你瓜分！ 和平精英和快手联动举办的【和平精英“精”彩时刻】主题征集活动来咯~ 上快手，带话题 #和平精英精彩时刻# 发布相关内容参与活动，就有机会赢取创作奖励哦~活动还设有绿洲世界创作主题分赛道，等待 ...全文,114,113,321,image,#和平精英#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%23&extparam=%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%23&launchid=10000360-page_H5,快手,Brand,CN,gpt,0.9
4883510932276759,Mz2v39yhV,2023-03-26T04:00:00+00:00,#和平精英冒险列车# 来快手参与内容投稿，15万+奖励金等你瓜分！ 和平精英和快手联动举办的【和平精英冒险列车】主题征集活动来咯~ 上快手，带话题 #和平精英冒险列车# 发布和平相关视频内容参与活动，将有机会赢取创作奖励哦~ 活动还设有绿洲世界和轻机枪的创作主题分赛道，等 ...全文,116,115,321,image,#和平精英冒险列车#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%E5%86%92%E9%99%A9%E5%88%97%E8%BD%A6%23&extparam=%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%E5%86%92%E9%99%A9%E5%88%97%E8%BD%A6%23&launchid=10000360-page_H5,快手,Brand,CN,gpt,0.9
4987184058993622,NAA3rBJEq,2024-01-06T06:00:00+00:00,2024年1月1日~2024年1月14日，快手将联合和平精英官方开启“和平精英梗王大战”内容征集活动！ 活动期间，快手平台用户搜索“和平精英”，进入活动页面，参与任务与投稿就有机会赢得现金大奖，海量福利不容错过！ 热梗话题征稿挑战热梗话题征稿挑战目前共设有7个赛道，带指定 ...全文,104,108,320,image,,,快手,Brand,CN,gpt,0.9
4982178826686879,NytQus3yT,2023-12-23T10:30:59+00:00,【2023和平精英全国大赛总决赛】#2023和平精英全国大赛##弹壳新歌助威和平精英全国大赛#   2023和平精英全国大赛总决赛助威官@弹壳Danko 助威视频来袭~届时他将在现场演绎总决赛主题曲《浪险》，一同见证荣誉时刻！   城市高校全民合作，四大赛道竞逐冠军宝座！12月24日，2023和平精英 ...全文,103,115,320,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A4982156175278136&launchid=10000360-page_H5,弹壳Danko,Artist,CN,gpt,0.9
4927722256861343,NbDbjsMWP,2023-07-26T04:00:01+00:00,#斗鱼秋名山杯# 和平精英全国大赛合作赛道-2023斗鱼和平精英秋名山杯年中邀请赛现已正式开赛！ 海选赛第一周正式开放报名！ 各位特种兵们赶快用QQ扫码下方报名二维码，秋名山巅，等待着你的冲击！ 更多详情请点击下方长图查看~,119,129,320,image,#斗鱼秋名山杯#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%96%97%E9%B1%BC%E7%A7%8B%E5%90%8D%E5%B1%B1%E6%9D%AF%23&extparam=%23%E6%96%97%E9%B1%BC%E7%A7%8B%E5%90%8D%E5%B1%B1%E6%9D%AF%23&launchid=10000360-page_H5,斗鱼,Brand,CN,gpt,0.9
4897319419642311,MEPINEsp9,2023-05-03T06:30:00+00:00,#和平精英四周年# 和平精英四岁啦！ 来快手参与内容投稿，10万奖励金等你瓜分！ 活动时间：「4月25日-6月9日」 参与方式：上快手搜 #和平精英#  即可传送活动页面 和平精英和快手联动举办的【和平精英四周年庆】主题征集活动来咯~ 上快手，带话题  ...全文,102,103,320,image,#和平精英#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%23&extparam=%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%23&launchid=10000360-page_H5,快手,Brand,CN,gpt,0.9
4982873155439944,NyLUnmPb2,2023-12-25T08:30:00+00:00,【2023和平精英年度颁奖盛典暨PEL全明星周末】12月26日 活动奖项预热长图 41个奖项得主即将隆重揭晓，一起见证精英们的年度时刻！ 现场亮点不断，邀特种兵共同进圈！ 庆生Party，与选手嘉宾们共度PEL四周年生日； 颁奖典礼特邀助威官@X玖少年团赵磊 空降典礼 ...全文,100,108,319,image,,,X玖少年团赵磊,Artist,CN,gpt,0.9
4898006446379713,MF7AUqLEB,2023-05-05T04:00:00+00:00,“集合！来我这嘎达！” 海岛酣战怎么能缺少语音包加持，快手千万人气主播王小歪与你相约海岛！ 5月6日-5月8日起，参加快手站内语音包福利活动，即可解锁手机，充电宝，签名照千万好礼图鉴！ 歪式情话说不停！特种兵们记得锁定快手主播王小歪的直播间，一起嘎嘎上分！  ...全文,105,107,319,image,,,王小歪,Artist,CN,gpt,0.9
4901766225985940,N0JWKp7dq,2023-05-15T13:00:00+00:00,#2023腾讯游戏发布会##和平精英年度发布# 下一个圈，无限可能！《和平精英》亮相腾讯游戏年度发布会，全新版本重磅联动首亮相！ 全新版本玩法天空格斗赛，特种兵们将能够感受近身肉搏的刺激冒险体验！ 麦当劳将于今年夏天入驻和平精英海岛和绿洲世界开启全新体验！ 打 ...全文,104,108,318,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A4901696120225845&launchid=10000360-page_H5,麦当劳,Brand,CN,gpt,0.9
4891845853709853,MCxktfz6l,2023-04-18T04:00:00+00:00,初夏福利，限时来袭，惊喜不断！ #和平小店# 营业倒计时3天！《和平精英》携手斗鱼、虎牙和快手三大直播平台，联袂多位明星主播，助力“和平小店”开张大吉。 究竟有哪些初夏福利等待着大家呢？特种兵们快来和鸡仔一起期待一下叭*（本活动为平台合作活动）,107,115,318,image,#和平小店#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%92%8C%E5%B9%B3%E5%B0%8F%E5%BA%97%23&extparam=%23%E5%92%8C%E5%B9%B3%E5%B0%8F%E5%BA%97%23&launchid=10000360-page_H5,"斗鱼, 虎牙, 快手",Brand,CN,gpt,0.9
4983321699024960,NyXzPBRNS,2023-12-26T14:12:20+00:00,【2023和平精英年度荣誉颁发盛典暨PEL全明星周末】   2023和平精英年度最具价值合作伙伴、2023和平精英赛事触控调优伙伴获奖名单已经出炉！   恭喜罗森、京东电竞、周大生、TT语音、炫迈、999感冒灵、361度、迈凯伦、玛莎拉蒂、麦当劳、冰工厂、万达时光网获得和平精英年度最具价值 ...全文,101,101,316,image,#2023和平精英年度获奖名单#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%232023%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%E5%B9%B4%E5%BA%A6%E8%8E%B7%E5%A5%96%E5%90%8D%E5%8D%95%23&extparam=%232023%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%E5%B9%B4%E5%BA%A6%E8%8E%B7%E5%A5%96%E5%90%8D%E5%8D%95%23&launchid=10000360-page_H5,Maserati,Brand,CN,rule,0.95
4981076313506571,Ny1afeIdB,2023-12-20T09:30:00+00:00,#和平精英# 2023年12月11日~2023年12月31日，快手将联合和平精英官方开启“和平精英内容激励计划”内容征集活动！ 活动期间，快手平台用户搜索“和平精英”，进入活动页面，参与任务与投稿就有机会赢得现金大奖，海量福利不容错过！,99,109,316,image,#和平精英#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%23&extparam=%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%23&launchid=10000360-page_H5,快手,Brand,CN,gpt,0.9
5201325090673882,Q0ytf2Pj4,2025-08-19T04:00:00+00:00,#非人哉大电影唤醒游戏玩家共同记忆##大展鸿图赛道闯进新顶流了##和平精英#《非人哉》十周年大电影《非人哉：限时玩家》火热上映中，评论区留言分享你的期待，鸡仔将抽取15位幸运特种兵赠送电影票，一起感受游戏的意义~ 和平精英的微博视频    抽奖详情,139,203,315,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A5201098873438370&launchid=10000360-page_H5,非人哉,Movie,CN,gpt,0.9
4986791472140026,NApQf8YIy,2024-01-05T04:00:00+00:00,#和平精英# 长城考古“益”起来 ！上《和平精英》，助力长城守护！ 此次，《和平精英》与@中国文物保护基金会、@北京文博、@腾讯公益 联合打造了“保护长城，加我一个”项目下的数字文保公益合作。特种兵们在游戏内参与「长城考古探索」主题活动，一起为公益梦想助力，学习长城考古公益科普 ...全文,103,110,315,image,#和平精英#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%23&extparam=%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%23&launchid=10000360-page_H5,"中国文物保护基金会, 北京文博, 腾讯公益",Other,CN,gpt,0.9
5261194589377862,QpFWWDlBQ,2026-01-31T09:00:01+00:00,#战斗体验圆桌会##和平精英地铁逃生##地铁逃生炽焰灼心# 策划解读地铁更新！搜集更有趣~长线再升级【战斗体验圆桌会：第29期】除了新地图、新boss，地铁逃生新赛季还将带来更多新机制、新系统，来和策划98K一起看看吧！1月31日更新！ 和平精英的微博视频,2,12,314,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A5261162011361399&luicode=10000011&lfid=1005057095404909&launchid=10000360-page_H5,Metro Exodus,Game,CN,rule,0.75
5255698373674477,QnmY5fpTL,2026-01-16T05:00:01+00:00,#地铁逃生新地图怒兆火山##地铁逃生炽焰灼心##和平精英地铁逃生# 地铁逃生全新地图「怒兆火山」即将震撼到来 地壳异动，沉睡的火山即将苏醒。两大势力齐聚「怒兆火山」，他们所争夺的不仅是火山深处蕴藏的秘密资源，更是足以颠覆战局的终极武装。全新头目、全新机制即将登场——各 ...全文,104,106,314,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A5255034267435072&luicode=10000011&lfid=1005057095404909&launchid=10000360-page_H5,Metro Exodus,Game,CN,rule,0.75
5204556381950872,Q1Ux08bvG,2025-08-28T02:00:00+00:00,#和平精英##Logitech罗技G##和平精英罗技联动#🔥《和平精英》x 罗技G 官宣联动开启！@罗技G系列👉 罗技G 闪逸龙 G316 X 8K客制化游戏键盘《和平精英》专属定制键盘套装 硬核装备限时空投！《和平精英》模拟器适配，升级战场体验！,27,64,314,image,#和平精英#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%23&extparam=%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%23&launchid=10000360-page_H5,罗技G,Brand,CN,gpt,1.0
4972296025670133,NukKunN3L,2023-11-26T04:00:16+00:00,#和平精英村镇赛##和平精英大众赛#  各位特种兵们，你们准备好了吗？《和平精英X海南文昌龙楼镇村镇赛》 即将开启，谁将证明自己，突破重围?让我们一同见证!除了丰厚的赛事奖金更有超多文创礼品及周边福利等你来拿，即日起扫描下方二维码链接报名吧!⏰线上预选赛阶段：2023年11月25日- ...全文,102,108,314,image,#和平精英村镇赛#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%E6%9D%91%E9%95%87%E8%B5%9B%23&extparam=%23%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%E6%9D%91%E9%95%87%E8%B5%9B%23&launchid=10000360-page_H5,海南文昌龙楼镇村镇赛》,Other,CN,rule,0.85
4941130607888170,NhfZGx64y,2023-09-01T04:00:01+00:00,#2023和平精英全国大赛# #洛阳城事# 从快马驿站到信号空投，相隔千年处处尽是江湖，听闻邮政杯出，风云再起，群雄汇聚洛阳，这次不在江湖相望，提枪上马占鳌头，一朝登顶洛阳城。 “邮政杯”和平精英争霸赛恭候各位精英逐鹿神都@洛阳邮政,110,102,311,image,#2023和平精英全国大赛#,https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%232023%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%E5%85%A8%E5%9B%BD%E5%A4%A7%E8%B5%9B%23&extparam=%232023%E5%92%8C%E5%B9%B3%E7%B2%BE%E8%8B%B1%E5%85%A8%E5%9B%BD%E5%A4%A7%E8%B5%9B%23&launchid=10000360-page_H5,洛阳邮政,Brand,CN,gpt,0.9
4839662004997718,MgDMYkY8m,2022-11-25T04:00:01+00:00,#和平精英四排节# ”四排领优惠，打擂赢免单“ 和平人生携手吃喝玩乐品牌福利，带来四排节超级优惠！ 活动时间：2022年11月11日-2022年12月10日 参与方式： 互动抽奖活动期内在品牌官方微博“和平精英四排节”话题互动留言（详情看长图），可参与抽取【鹅想开了斜 ...全文,90,107,310,image,,,吃喝玩乐品牌,Brand,CN,gpt,0.8
5194175520705761,PDvW02XBf,2025-07-30T10:30:10+00:00,还看，奖你们来啦！#和平精英哪吒联动# 参与哪吒主题二创大赛，吒儿带你清爽闹海岛~,120,132,309,text,,,Ne Zha,Movie,CN,rule,0.95
5201430791326532,Q0BdJ5z5G,2025-08-19T11:00:01+00:00,#和平精英##战斗体验圆桌会##和平精英体验服# 第一人称重制！高品质模型带来全新体验！ 覆盖经典海岛、地铁逃生等模式。全新高品质模型搭配手部骨骼系统，检视和换弹等动作表现更自然流畅，战斗体验更现实！ 和平精英的微博视频,107,136,300,video,和平精英的微博视频,https://video.weibo.com/show?fid=1034%3A5201387617714203&launchid=10000360-page_H5,Metro Exodus,Game,CN,rule,0.75
