partner_name,category,region,video_count,total_views,total_video_likes,total_comments,total_comment_likes,comment_likes_partial,avg_views,like_rate_pct,comment_rate_pct,top_videos,date_range_start,date_range_end
en Sinistra Gilt Set Coming Soon,IP,Global,1,35434,729,73,179,True,35434.0,2.0573,0.206,aFTaufMnz7I|PUBG MOBILE | Nyxen Sinistra Gilt Set Coming Soon,2000-01-01,2026-02-05
en Sinistra Gilt Set Coming Soon,IP,Global,1,35375,728,73,0,True,35375.0,2.058,0.2064,aFTaufMnz7I|PUBG MOBILE | Nyxen Sinistra Gilt Set Coming Soon,2025-01-26,2026-01-26
the The7WorldsGaming,IP,Global,2,35358,1354,29,0,True,17679.0,3.8294,0.082,-H01t54vI7s|Squadding up with the The7WorldsGaming; TlvFNsM_hXw|Squadding up with the The7WorldsGaming,2000-01-01,2026-02-05
TEKKEN 8 Teaser,IP,Global,1,33928,1057,81,0,True,33928.0,3.1154,0.2387,jFY_Fl3gUB4|PUBG MOBILE x TEKKEN 8 Teaser,2000-01-01,2026-02-05
Friends,IP,Global,1,33479,313,48,0,True,33479.0,0.9349,0.1434,fepghMMRE7E|PUBG MOBILE | Team Up With Friends,2000-01-01,2026-02-05
-Suit Animated Wallpaper,IP,Global,3,33434,1641,32,13,True,11144.67,4.9082,0.0957,MVx_ib-37lk|PUBG MOBILE | Download The Anukhra X-Suit Animated; kUSzLoIE3cM|PUBG MOBILE | Download The Iridescence X-Suit Anim; V2huTpeEdSQ|PUBG MOBILE | Download The Golden Pharaoh X-Suit A,2000-01-01,2026-02-05
Derek G,IP,NA,3,33409,1230,66,0,True,11136.33,3.6816,0.1976,u_8DAHPYJ4I|Solo Chicken Dinner: Day 14 - Samsung Galaxy S9 Gi; d0hpUur1-FE|Solo Chicken Dinner: Day 13 - Samsung Galaxy S9 Gi; 4ay-s2znwRI|Solo Chicken Dinner: Day 13 - Samsung Galaxy S9 Gi,2000-01-01,2026-02-05
-Suit Animated Wallpaper,IP,Global,3,33385,1640,32,0,True,11128.33,4.9124,0.0959,MVx_ib-37lk|PUBG MOBILE | Download The Anukhra X-Suit Animated; kUSzLoIE3cM|PUBG MOBILE | Download The Iridescence X-Suit Anim; V2huTpeEdSQ|PUBG MOBILE | Download The Golden Pharaoh X-Suit A,2025-01-26,2026-01-26
EWC Group Stage Day 3,IP,MENA,1,33232,496,7,0,True,33232.0,1.4925,0.0211,1PdKqH4QgiY|[EN] 2024 PMWC x EWC Group Stage Day 3 | PUBG MOBI,2000-01-01,2026-02-05
EWC Survival Stage Day 2,IP,MENA,1,32965,570,3,0,True,32965.0,1.7291,0.0091,qTLJ-zEXo0M|[EN] 2024 PMWC x EWC Survival Stage Day 2 | PUBG M,2000-01-01,2026-02-05
Super League Gaming,Other,Global,2,32716,1875,141,0,True,16358.0,5.7311,0.431,E9hvlhnF98E|PUBG MOBILE - Super League Gaming & OnePlus Commun; 9hbE0KnJCtg|PUBG MOBILE - Super League Gaming and One Plus - C,2000-01-01,2026-02-05
PUBG MOBILE India Tour Group C,Anime,Global,1,32452,1075,18,0,True,32452.0,3.3126,0.0555,RAAWJ0yPFQI|Finals - [ENGLISH] OPPO X PUBG MOBILE India Tour G,2000-01-01,2026-02-05
clusive Rewards,IP,Global,2,32199,1036,137,0,True,16099.5,3.2175,0.4255,98SdebdB9I8|PUBG MOBILE | Redeem Time Tokens for Exclusive Rew; dOPBf1rnnG4|PUBG MOBILE | Unlock RP A12 for Exclusive Rewards,2025-01-26,2026-01-26
Megan Fox & Brian Austin Green,Other,Global,1,30740,2019,127,0,True,30740.0,6.568,0.4131,HtqbyWcvKSU|PUBG MOBILE - #Fight4TheAmazon with Megan Fox & Br,2000-01-01,2026-02-05
clusive Rewards with the new Bonus Pass,IP,Global,1,30399,947,80,207,True,30399.0,3.1152,0.2632,g9F1PagBOF0|PUBG MOBILE | Unlock Exclusive Rewards with the ne,2000-01-01,2026-02-05
clusive Rewards with the new Bonus Pass,IP,Global,1,30350,947,80,0,True,30350.0,3.1203,0.2636,g9F1PagBOF0|PUBG MOBILE | Unlock Exclusive Rewards with the ne,2025-01-26,2026-01-26
the Sylvan Mystique Themed Items,Movie,Global,1,29455,143,42,0,True,29455.0,0.4855,0.1426,mUkPyeEqhFA|PUBG MOBILE | Construct Your Dream Home with the S,2000-01-01,2026-02-05
Wicked Gaming Week,IP,Global,1,27784,860,41,0,True,27784.0,3.0953,0.1476,aAZ04-cqf7s|Custom Rooms Asia Tournament with Wicked Gaming We,2000-01-01,2026-02-05
Lamborghini,Brand,Global,2,27714,777,41,0,True,13857.0,2.8036,0.1479,xoLmSq4vDQs|PUBG MOBILE | The PUBG MOBILE x G-DRAGON Collabora; _IU3fFlRCpk|PUBG MOBILE | The PUBG MOBILE x G-DRAGON Collabora,2025-01-26,2026-01-26
EWC Group Stage Day 1,IP,MENA,1,26740,560,3,0,True,26740.0,2.0942,0.0112,UaVUn74eKGA|[EN] 2024 PMWC x EWC Group Stage Day 1 | PUBG MOBI,2000-01-01,2026-02-05
the.ogarno,Artist,Global,1,25615,264,37,0,True,25615.0,1.0306,0.1444,bnBfXf7S4_s|PUBG MOBILE | P.D.P. Creative Series [The Ogarno C,2000-01-01,2026-02-05
Ivana Raca,Other,Global,1,25543,612,26,0,True,25543.0,2.396,0.1018,d2g1qygwynU|Winner Winner Chicken Dinner - COOKING SHOW w/ STP,2000-01-01,2026-02-05
PUBG MOBILE India Tour Group B,IP,Global,1,24353,834,8,0,True,24353.0,3.4246,0.0329,lM0UbPMP24Y|Finals - [ENGLISH] OPPO X PUBG MOBILE India Tour G,2000-01-01,2026-02-05
xx,IP,Global,1,22564,1299,24,0,True,22564.0,5.757,0.1064,KegUt5rbN-M|PUBG MOBILE's 13 Days of Halloween - Livestream #8,2000-01-01,2026-02-05
DUNE,Movie,Global,1,22302,1445,97,0,True,22302.0,6.4792,0.4349,dbiMBZa2NkQ|PUBG MOBILE | Dune Collaboration Event,2000-01-01,2026-02-05
The Great British Teddy Bear,IP,Global,1,22215,1527,106,0,True,22215.0,6.8737,0.4772,R9k4LZl0Wk4|PUBG MOBILE X The Great British Teddy Bear collabo,2000-01-01,2026-02-05
perience the Battlegrounds with the Camel,IP,Global,1,22133,334,71,94,True,22133.0,1.5091,0.3208,tJMgsEf46XQ|PUBG MOBILE | Experience the Battlegrounds with th,2000-01-01,2026-02-05
perience the Battlegrounds with the Camel,IP,Global,1,22127,335,71,0,True,22127.0,1.514,0.3209,tJMgsEf46XQ|PUBG MOBILE | Experience the Battlegrounds with th,2025-01-26,2026-01-26
the Super Stars,IP,Global,1,22002,1009,23,0,True,22002.0,4.5859,0.1045,zS7Z8_I6wSA|Squadding with the Super Stars - ft. The Bushka,2000-01-01,2026-02-05
"R3HAB, Alesso, Lost Frequencies",Artist,Global,1,21948,1437,111,0,True,21948.0,6.5473,0.5057,"ZRl2A-T7vKQ|PUBG MOBILE | Behind the Scenes with R3HAB, Alesso",2000-01-01,2026-02-05
y Battles,IP,Global,1,21533,703,18,0,True,21533.0,3.2648,0.0836,"f4LXD79AJLk|$20,000 Samsung Galaxy Battles: PUBG MOBILE Showdo",2000-01-01,2026-02-05
TOP from Falcons Force,IP,Global,1,21459,209,28,0,True,21459.0,0.974,0.1305,BH14JQNNPvw|PUBG MOBILE | Play Like A Pro with TOP from Falcon,2000-01-01,2026-02-05
clusive,Artist,Global,1,20819,2327,134,0,True,20819.0,11.1773,0.6436,Ff4JSM9n1LY|PUBG MOBILE | BLACKPINK Exclusive: Gameplay Voice ,2000-01-01,2026-02-05
Gaming,IP,Global,3,20237,633,25,0,True,6745.67,3.1279,0.1235,uSxC_Kkq7Wo|[EN] Meet Our Teams | Rolex Gaming: Rolex & SSG | ; VAYinWYbcCI|PUBG MOBILE: Halloween Haunt-a-Thon Spooky Mad Lib; CTw8u53A_ns|[CN] Meet Our Teams | Rolex Gaming: Rolex & SSG | ,2000-01-01,2026-02-05
chocoTaco,IP,Global,1,19014,1002,28,0,True,19014.0,5.2698,0.1473,GZtXTicVZzw|Aftermath: Livik VIP Showmatch ft. chocoTaco,2000-01-01,2026-02-05
-Suit in Action,IP,Global,1,18305,128,51,0,True,18305.0,0.6993,0.2786,oin2tTAnlD0|PUBG MOBILE | Galadria X-Suit in Action,2000-01-01,2026-02-05
Liverpool,IP,Global,1,18218,1128,74,0,True,18218.0,6.1917,0.4062,bhdXCapEI0k|PUBG MOBILE x Liverpool Collaboration Teaser,2000-01-01,2026-02-05
clusive Dynamic Items Available in the new Popularity Battle,IP,Global,1,17973,604,23,12,True,17973.0,3.3606,0.128,jssLqryOdys|PUBG MOBILE | Exclusive Dynamic Items Available in,2000-01-01,2026-02-05
clusive Dynamic Items Available in the new Popularity Battle,IP,Global,1,17970,604,23,0,True,17970.0,3.3612,0.128,jssLqryOdys|PUBG MOBILE | Exclusive Dynamic Items Available in,2025-01-26,2026-01-26
ECHO Gaming,IP,NA,1,17898,714,65,0,True,17898.0,3.9893,0.3632,HFmcaJTBchc|Solo Chicken Dinner: Day 10 - Samsung Galaxy S9 Gi,2000-01-01,2026-02-05
the BUSHKA,IP,Global,2,16850,594,29,0,True,8425.0,3.5252,0.1721,gi3lAej9qJk|PUBG MOBILE Custom Rooms with the BUSHKA; jt7rZ54ptgw|PUBG MOBILE Custom Rooms with the BUSHKA,2000-01-01,2026-02-05
TheBushka,IP,NA,1,16583,572,35,0,True,16583.0,3.4493,0.2111,1EUzPnrbKkU|Solo Chicken Dinner: Day 11 - Samsung Galaxy S9 Gi,2000-01-01,2026-02-05
t Star Penguin Palooza,IP,Global,1,16538,374,5,1,False,16538.0,2.2615,0.0302,Hh5d7f93420|PUBG MOBILE Next Star Penguin Palooza,2000-01-01,2026-02-05
t Star Penguin Palooza,IP,Global,1,16507,375,5,0,True,16507.0,2.2718,0.0303,Hh5d7f93420|PUBG MOBILE Next Star Penguin Palooza,2025-01-26,2026-01-26
the Malus Majesty Gilt Set,IP,Global,1,16252,196,26,8,True,16252.0,1.206,0.16,jp6FVCeD1cQ|PUBG MOBILE | Form Your Own Circus with the Malus ,2000-01-01,2026-02-05
the Malus Majesty Gilt Set,IP,Global,1,16246,196,26,0,True,16246.0,1.2065,0.16,jp6FVCeD1cQ|PUBG MOBILE | Form Your Own Circus with the Malus ,2025-01-26,2026-01-26
traction,IP,Global,1,15978,1137,112,0,True,15978.0,7.116,0.701,mLp8-7EOYZA|PUBG MOBILE | Snowstorm Extraction,2000-01-01,2026-02-05
GUINNESS WORLD RECORD,IP,Global,1,15932,494,13,0,True,15932.0,3.1007,0.0816,GTPKrb19PBQ|PUBG MOBILE | Chicko with GUINNESS WORLD RECORD,2025-01-26,2026-01-26
RPA 1,IP,Global,1,15686,905,19,0,True,15686.0,5.7695,0.1211,rbahN5SV-kQ|PUBG MOBILE | 🥳 Join the Specter Slayer party with,2000-01-01,2026-02-05
Bruce Lee,IP,Global,2,14993,664,50,0,True,7496.5,4.4287,0.3335,47ImSJ46Npw|PUBG MOBILE | Kung Fu Soul Ray Set & more Bruce Le; i031Iap57Kw|PUBG MOBILE | PMGC Day 2 Bruce Lee Tribute Perform,2000-01-01,2026-02-05
the new Shinobi Kami,IP,Global,1,14885,245,27,0,True,14885.0,1.646,0.1814,LwSu3PVBgMA|PUBG MOBILE | Let 🌑 darkness descend with the new ,2000-01-01,2026-02-05
the new Cosmic Hoverboard,IP,Global,1,14720,488,12,2,True,14720.0,3.3152,0.0815,3DCXLr7Vbtw|PUBG MOBILE | Do a Kick Flip with the new Cosmic H,2000-01-01,2026-02-05
the new Cosmic Hoverboard,IP,Global,1,14715,488,12,0,True,14715.0,3.3163,0.0815,3DCXLr7Vbtw|PUBG MOBILE | Do a Kick Flip with the new Cosmic H,2025-01-26,2026-01-26
the GOAT's Nemesis Set,IP,Global,1,14510,432,77,0,True,14510.0,2.9773,0.5307,ufPRRxTlxus|PUBG MOBILE | Become the GOAT with the GOAT's Neme,2000-01-01,2026-02-05
Riley,IP,Global,1,14489,220,26,0,True,14489.0,1.5184,0.1794,LMEqvRNXuFc|PUBG MOBILE | Rank 🎖️ up with Riley,2000-01-01,2026-02-05
PDP Creators Documentary,IP,Global,1,14354,526,33,8,True,14354.0,3.6645,0.2299,9A0jRZpXPX8|PUBG MOBILE | World of Wonder x PDP Creators Docum,2000-01-01,2026-02-05
PDP Creators Documentary,IP,Global,1,14348,525,33,0,True,14348.0,3.659,0.23,9A0jRZpXPX8|PUBG MOBILE | World of Wonder x PDP Creators Docum,2025-01-26,2026-01-26
Noah Gragson,Artist,Global,2,14322,756,56,0,True,7161.0,5.2786,0.391,Dr5S_MU-by8|PUBG MOBILE - Noah Gragson V-Log; GhLLvJ77PS0|NASCAR driver Noah Gragson Partnership!,2000-01-01,2026-02-05
-Challenge Games with Panda,IP,Global,1,13887,742,45,0,True,13887.0,5.3431,0.324,IifnbTSBAeE|PUBG MOBILE | X-Challenge Games with Panda,2000-01-01,2026-02-05
the Moonlight Festival,IP,Global,1,13858,575,17,19,True,13858.0,4.1492,0.1227,d84w7w14ktw|PUBG MOBILE | New PDP Lucky Spin featuring the Moo,2000-01-01,2026-02-05
the Moonlight Festival,IP,Global,1,13814,573,17,0,True,13814.0,4.148,0.1231,d84w7w14ktw|PUBG MOBILE | New PDP Lucky Spin featuring the Moo,2025-01-26,2026-01-26
-Suits,IP,Global,2,13495,725,45,31,True,6747.5,5.3724,0.3335,l9MqCHYyivU|PUBG MOBILE | Witness The Return Of The Golden Pha; 7TPiw_HOuKY|PUBG MOBILE | Discounted First Draw and Guaranteed,2000-01-01,2026-02-05
-Suits,IP,Global,2,13491,725,45,0,True,6745.5,5.374,0.3336,l9MqCHYyivU|PUBG MOBILE | Witness The Return Of The Golden Pha; 7TPiw_HOuKY|PUBG MOBILE | Discounted First Draw and Guaranteed,2025-01-26,2026-01-26
ploration Guide,IP,Global,1,12877,561,47,0,True,12877.0,4.3566,0.365,p4i8Qdy3R1Q|PUBG MOBILE | 2.9 Frozen Kingdom Exploration Guide,2000-01-01,2026-02-05
Gamers8 Esports,Other,Global,1,12781,639,79,0,True,12781.0,4.9996,0.6181,69FTvwdZQWQ|PUBG MOBILE | 2022 PMWI Esports Tournament Announc,2000-01-01,2026-02-05
Bloodbane Parasite,IP,Global,1,12332,442,10,6,True,12332.0,3.5842,0.0811,CfIWKd-1Kvc|PUBG MOBILE | Begin the Crimson Hunt with Bloodban,2000-01-01,2026-02-05
Bloodbane Parasite,IP,Global,1,12314,442,10,0,True,12314.0,3.5894,0.0812,CfIWKd-1Kvc|PUBG MOBILE | Begin the Crimson Hunt with Bloodban,2025-01-26,2026-01-26
VOICEPLAY,Artist,Global,1,11924,490,66,0,True,11924.0,4.1094,0.5535,"7l3gv5ygy-k|PUBG MOBILE | VOICEPLAY Stygian Liege A Capella, """,2000-01-01,2026-02-05
Tekken 8 Showcase,IP,Global,1,11710,448,12,0,True,11710.0,3.8258,0.1025,YKQk8pRwpRw|PUBG MOBILE x Tekken 8 Showcase,2000-01-01,2026-02-05
ury Aurum Fountain,IP,Global,1,11704,102,12,0,True,11704.0,0.8715,0.1025,wK1CYeJKzSo|PUBG MOBILE | Construct Your Own Oasis with the Lu,2000-01-01,2026-02-05
-Suit TikTok Filter,IP,Global,1,11597,681,11,6,True,11597.0,5.8722,0.0949,yzD1pBuNWA4|PUBG MOBILE | Check Out The New Anukhra X-Suit Tik,2000-01-01,2026-02-05
-Suit TikTok Filter,IP,Global,1,11594,681,11,0,True,11594.0,5.8737,0.0949,yzD1pBuNWA4|PUBG MOBILE | Check Out The New Anukhra X-Suit Tik,2025-01-26,2026-01-26
JustMaiko,Artist,Global,1,11430,140,18,0,True,11430.0,1.2248,0.1575,FGSlxbyS_Tg|PUBG MOBILE | W🤯W Dance Video Co-Produced by @Just,2000-01-01,2026-02-05
the Bushka's,IP,Global,1,11193,537,21,0,True,11193.0,4.7976,0.1876,Ia4yofmnwcQ|Custom Rooms with the Bushka's!,2000-01-01,2026-02-05
The Netherhound Buddy,IP,Global,1,10984,617,15,5,True,10984.0,5.6173,0.1366,nfYu-iMG3qc|PUBG MOBILE | Pair Up With The Netherhound Buddy,2000-01-01,2026-02-05
The Netherhound Buddy,IP,Global,1,10981,617,15,0,True,10981.0,5.6188,0.1366,nfYu-iMG3qc|PUBG MOBILE | Pair Up With The Netherhound Buddy,2025-01-26,2026-01-26
the brand,IP,Global,1,10960,572,22,0,True,10960.0,5.219,0.2007,8VQNUtZzWgk|PUBG MOBILE | Get ready to add some flair to your ,2000-01-01,2026-02-05
the Celebration Hall Chimes,Artist,Global,1,10491,462,11,0,True,10491.0,4.4038,0.1049,W7NFLjp1414|PUBG MOBILE | 🎶 Unleash your musical creativity wi,2000-01-01,2026-02-05
en Sinistra Set,IP,Global,1,10284,210,15,21,True,10284.0,2.042,0.1459,1gWDuBE5_YQ|PUBG MOBILE | Introducing the Nyxen Sinistra Set,2000-01-01,2026-02-05
en Sinistra Set,IP,Global,1,10258,210,15,0,True,10258.0,2.0472,0.1462,1gWDuBE5_YQ|PUBG MOBILE | Introducing the Nyxen Sinistra Set,2025-01-26,2026-01-26
Test,IP,Global,1,10221,337,9,14,False,10221.0,3.2971,0.0881,8JcTsHZJiyI|PUBG MOBILE | Crazy Chicken Day Reflex Test,2000-01-01,2026-02-05
Test,IP,Global,1,10201,337,9,0,True,10201.0,3.3036,0.0882,8JcTsHZJiyI|PUBG MOBILE | Crazy Chicken Day Reflex Test,2025-01-26,2026-01-26
Cosplay,IP,Global,1,9930,394,15,13,True,9930.0,3.9678,0.1511,odR2A2yE71g|PUBG MOBILE | See The Malus Majesty Brought To Lif,2000-01-01,2026-02-05
Cosplay,IP,Global,1,9928,394,15,0,True,9928.0,3.9686,0.1511,odR2A2yE71g|PUBG MOBILE | See The Malus Majesty Brought To Lif,2025-01-26,2026-01-26
clusive Avatar,IP,Global,1,9868,369,24,0,True,9868.0,3.7394,0.2432,KKynq3BZVIY|PUBG MOBILE - Karol G-Exclusive Avatar,2000-01-01,2026-02-05
-suits Return,IP,Global,1,9572,375,46,0,True,9572.0,3.9177,0.4806,AI9oQdX9uiw|PUBG MOBILE | X-suits Return Event,2000-01-01,2026-02-05
our global Creators,IP,Global,1,9562,103,16,0,True,9562.0,1.0772,0.1673,8Snixucqat0|PUBG MOBILE | Join the 6th Anniversary Super Sale ,2000-01-01,2026-02-05
Cosmic Hoverboard,IP,Global,1,9521,547,7,0,True,9521.0,5.7452,0.0735,zkje9VvRYYA|PUBG MOBILE | Skateboarding x Cosmic Hoverboard,2000-01-01,2026-02-05
Cosmic Hoverboard,IP,Global,1,9515,547,7,0,True,9515.0,5.7488,0.0736,zkje9VvRYYA|PUBG MOBILE | Skateboarding x Cosmic Hoverboard,2025-01-26,2026-01-26
Yoodo Alliance,Other,Global,1,9442,121,20,0,True,9442.0,1.2815,0.2118,"bnAlMLsFMgg|PUBG MOBILE | Wrathful Neptune Showcase with Flax,",2000-01-01,2026-02-05
Muscle Chicken,Other,Global,1,8985,504,13,0,True,8985.0,5.6093,0.1447,Aj1c1Y3Sn0A|#shorts PUBG MOBILE | Happy Banniversary! (Muscle ,2000-01-01,2026-02-05
Grubhub,Brand,Global,1,8852,394,13,0,True,8852.0,4.451,0.1469,UkefeHIRK5g|PUBG MOBILE x Grubhub Race to Deliver (A Win),2000-01-01,2026-02-05
the High,IP,Global,1,8806,383,11,0,True,8806.0,4.3493,0.1249,hnGg2EXA4N4|PUBG MOBILE | Snatch your chance at $100 UC with t,2000-01-01,2026-02-05
Upgraded Authorized Login,IP,Global,1,8606,251,9,0,True,8606.0,2.9166,0.1046,CBAQq3ZlcKc|PUBG MOBILE | Stay Safe with Upgraded Authorized L,2000-01-01,2026-02-05
t Recognition,IP,Global,1,8496,289,36,0,True,8496.0,3.4016,0.4237,xMF4riW0Iv4|PUBG MOBILE | BAN PAN System Update - Enhanced Spe,2000-01-01,2026-02-05
t Star Spooky Showdown,IP,Global,1,8442,291,12,17,True,8442.0,3.4471,0.1421,gk82xVoiZyo|PUBG MOBILE Next Star Spooky Showdown,2000-01-01,2026-02-05
t Star Spooky Showdown,IP,Global,1,8438,291,12,0,True,8438.0,3.4487,0.1422,gk82xVoiZyo|PUBG MOBILE Next Star Spooky Showdown,2025-01-26,2026-01-26
erbolt Set Back for a Limited Time,IP,Global,1,8348,162,33,19,True,8348.0,1.9406,0.3953,o-UZdSLfEPY|PUBG MOBILE | Gilt Set Boxerbolt Set Back for a Li,2000-01-01,2026-02-05
erbolt Set Back for a Limited Time,IP,Global,1,8339,162,33,0,True,8339.0,1.9427,0.3957,o-UZdSLfEPY|PUBG MOBILE | Gilt Set Boxerbolt Set Back for a Li,2025-01-26,2026-01-26
the Spectral Byte Gilt Set,IP,Global,1,8313,290,9,4,True,8313.0,3.4885,0.1083,JSASrO0JjdE|PUBG MOBILE | Dominate the Cyberspace with the Spe,2000-01-01,2026-02-05
the Spectral Byte Gilt Set,IP,Global,1,8308,290,9,0,True,8308.0,3.4906,0.1083,JSASrO0JjdE|PUBG MOBILE | Dominate the Cyberspace with the Spe,2025-01-26,2026-01-26
揽佬SKAI ISYOURGOD,Artist,Global,1,8308,168,1,0,False,8308.0,2.0221,0.012,ZZLhxzhtWcQ|PUBG MOBILE | Sushi Don’t Lie – Stacks from All Si,2000-01-01,2026-02-05
Shelby,IP,Global,1,8287,147,15,11,True,8287.0,1.7739,0.181,GneP7nmUO6M|PUBG MOBILE x Shelby | Unleash Unrivalled Power wi,2000-01-01,2026-02-05
Shelby,IP,Global,1,8283,148,15,0,True,8283.0,1.7868,0.1811,GneP7nmUO6M|PUBG MOBILE x Shelby | Unleash Unrivalled Power wi,2025-01-26,2026-01-26
JUN ONG,Artist,Global,1,8090,507,24,0,True,8090.0,6.267,0.2967,"olLkDSv1nWE|PUBG MOBILE | Message from the avant-garde artist,",2000-01-01,2026-02-05
clusive New Leopard Buddy Sets,IP,Global,1,8026,426,10,1,True,8026.0,5.3077,0.1246,6ekSBitp_c4|PUBG MOBILE | Exclusive New Leopard Buddy Sets,2000-01-01,2026-02-05
clusive New Leopard Buddy Sets,IP,Global,1,8022,427,10,0,True,8022.0,5.3229,0.1247,6ekSBitp_c4|PUBG MOBILE | Exclusive New Leopard Buddy Sets,2025-01-26,2026-01-26
your life,IP,SEA,1,7952,256,9,0,True,7952.0,3.2193,0.1132,ayWKC3k3i4k|[EN] 2023 PMRC SEA vs. PEL Day 2 | PUBG MOBILE Reg,2000-01-01,2026-02-05
The Mummy Series,Movie,Global,1,7852,322,14,0,True,7852.0,4.1009,0.1783,ap-Ntxi5v90|PUBG MOBILE | The Mummy Series Comes to Life,2000-01-01,2026-02-05
for The Battlegrounds,Artist,Global,1,7803,379,39,0,True,7803.0,4.8571,0.4998,6pALeL2B9c0|PUBG MOBILE | BEAT DROP - Mariana BO's Special Rem,2000-01-01,2026-02-05
2Day Dance,Other,Global,1,7768,258,23,0,True,7768.0,3.3213,0.2961,-J6sO8IJWaY|PUBG MOBILE | 2Day Dance Stygian Liege Dance Festi,2000-01-01,2026-02-05
-Suit is Coming Soon,IP,Global,1,7623,223,15,4,True,7623.0,2.9254,0.1968,YFge1tkrWyQ|PUBG MOBILE | Anukhra X-Suit is Coming Soon,2000-01-01,2026-02-05
-Suit is Coming Soon,IP,Global,1,7617,223,15,0,True,7617.0,2.9277,0.1969,YFge1tkrWyQ|PUBG MOBILE | Anukhra X-Suit is Coming Soon,2025-01-26,2026-01-26
pedite Matchmaking,IP,Global,1,7468,194,24,0,True,7468.0,2.5978,0.3214,GEUONsA6ELs|PUBG MOBILE | WOW Creative Tips: How to Expedite M,2000-01-01,2026-02-05
plained 3,IP,Global,1,7461,222,35,55,True,7461.0,2.9755,0.4691,kiOiePw3-aE|PUBG MOBILE | 410 Security Tips Explained 3,2000-01-01,2026-02-05
Sounds,IP,Global,1,7445,435,9,0,True,7445.0,5.8428,0.1209,c0vW2fKnxAk|PUBG MOBILE | Dino Mini Show ep. 7: T-Rex Sounds,2000-01-01,2026-02-05
the flying carpet,IP,Global,1,7436,350,11,0,True,7436.0,4.7068,0.1479,3-lYsF_zvkM|PUBG MOBILE | Soar to new ⛅ heights with the flyin,2000-01-01,2026-02-05
plained 3,IP,Global,1,7408,221,35,0,True,7408.0,2.9833,0.4725,kiOiePw3-aE|PUBG MOBILE | 410 Security Tips Explained 3,2025-01-26,2026-01-26
Frantic Frames,Other,Global,1,7345,163,12,0,True,7345.0,2.2192,0.1634,LpygpFBFNRo|PUBG MOBILE | You've never seen claymation like th,2000-01-01,2026-02-05
Helton of Team Secret,IP,Global,2,7233,216,27,0,True,3616.5,2.9863,0.3733,_xH7-lUcC7Y|PUBG MOBILE | Violet Volt - Kar98K with Helton of ; R5P7CQOvc_Y|PUBG MOBILE | Battle Royale: Dragon Ball Super wit,2000-01-01,2026-02-05
The Hidden Quester,IP,Global,1,7061,441,17,0,True,7061.0,6.2456,0.2408,E2n2JDe3xuc|PUBG MOBILE | Quietly Open Crates With The Hidden ,2025-01-26,2026-01-26
The Hidden Quester,IP,Global,1,7061,441,17,6,True,7061.0,6.2456,0.2408,E2n2JDe3xuc|PUBG MOBILE | Quietly Open Crates With The Hidden ,2000-01-01,2026-02-05
Royale Pass M12,IP,Global,1,7000,533,71,0,True,7000.0,7.6143,1.0143,Obb-18zHJY4|PUBG MOBILE | Play BIG & Win BIG with Royale Pass ,2000-01-01,2026-02-05
the Inferno Fiend Set,IP,Global,1,6979,578,11,0,True,6979.0,8.282,0.1576,7apli6tKg-k|PUBG MOBILE | Welcome to the Mummy Universe Featur,2000-01-01,2026-02-05
Bohemia,Movie,Global,1,6785,347,62,76,True,6785.0,5.1142,0.9138,"S6T08Tj1wrM|PUBG MOBILE x Bohemia | ""Tu Chamkega"" ft. Sehar Gu",2000-01-01,2026-02-05
Bohemia,Movie,Global,1,6778,347,62,0,True,6778.0,5.1195,0.9147,"S6T08Tj1wrM|PUBG MOBILE x Bohemia | ""Tu Chamkega"" ft. Sehar Gu",2025-01-26,2026-01-26
Bernth,Artist,Global,1,6632,219,28,0,True,6632.0,3.3022,0.4222,xQhm_NQJXV8|PUBG MOBILE | Bernth Cadence Maestro M-24 Guitar (,2000-01-01,2026-02-05
Mechs in World of Wonder,IP,Global,1,6531,153,24,0,True,6531.0,2.3427,0.3675,G_QBHw2LkAs|PUBG MOBILE | Play Football with Mechs in World of,2000-01-01,2026-02-05
the Panda Vehicle,IP,Global,1,6521,109,31,0,True,6521.0,1.6715,0.4754,U62jiEt1Uls|PUBG MOBILE | Partner Up with the Panda Vehicle,2000-01-01,2026-02-05
WOW,Game,Global,1,6422,105,14,0,True,6422.0,1.635,0.218,my9kcv6VJcw|PUBG MOBILE | Are you ready to face the ultimate t,2000-01-01,2026-02-05
e 'n' Loud Set Series Now Available in PDP Lucky Spin,Movie,Global,1,6372,156,20,17,True,6372.0,2.4482,0.3139,1XsKQCvxJc8|PUBG MOBILE | Luxe 'n' Loud Set Series Now Availab,2000-01-01,2026-02-05
e 'n' Loud Set Series Now Available in PDP Lucky Spin,Movie,Global,1,6347,157,20,0,True,6347.0,2.4736,0.3151,1XsKQCvxJc8|PUBG MOBILE | Luxe 'n' Loud Set Series Now Availab,2025-01-26,2026-01-26
Street Panna,IP,Global,1,6130,290,8,0,True,6130.0,4.7308,0.1305,L-4d7d2qKH8|PUBG MOBILE | Warming Up With Street Panna,2000-01-01,2026-02-05
Volkswagen Beetle,IP,Global,1,6091,206,52,0,True,6091.0,3.382,0.8537,CLDzXosFvfo|PUBG MOBILE x Volkswagen Beetle,2000-01-01,2026-02-05
